MŠ pri základnej škole,Nitriansky,Trnovec nad Váhom,EP Materská šk. pri ZŠ - Trnovec n.V.,Trnovec nad Váhom 575,8
MŠ pri základnej škole,Nitriansky,Vlčany,"Materská škola pri ZŠ - Vlčany, Nádražná",Nádražná 955,6
MŠ pri základnej škole,Nitriansky,Vlčany,"MŠ pri ZŠ s VJM - Vlčany, Nádražná",Nádražná 954,6.1
MŠ celodenná starostlivosť,Nitriansky,Žihárec,MŠ s VJM - Óvoda - Žihárec,Žihárec 1,4.5
MŠ celodenná starostlivosť,Nitriansky,Žihárec,Materská škola - Žihárec,Žihárec 1,4.5
MŠ celodenná starostlivosť,Nitriansky,Bajč,Materská škola - Bajč,Bajč 251,2
MŠ celodenná starostlivosť,Nitriansky,Holiare,"MŠ s VJM - Óvoda - Holiare, Hlavná",Hlavná 180,2
MŠ celodenná starostlivosť,Nitriansky,Brestovec,MŠ s VJM - Óvoda - Brestovec,Brestovec 83,1.8
MŠ celodenná starostlivosť,Nitriansky,Búč,"MŠ s VJM - Óvoda - Búč, Hlavná",Hlavná 48,5.8
MŠ celodenná starostlivosť,Nitriansky,Čalovec,"Materská škola - Óvoda - Čalovec, Hlavná",Hlavná 44,4.6
MŠ celodenná starostlivosť,Nitriansky,Chotín,MŠ s VJM - Óvoda - Chotín,Chotín 225,4
MŠ pri základnej škole,Nitriansky,Číčov,"Materská škola pri ZŠ - Číčov, Hlavná",Hlavná 286/2,3
MŠ celodenná starostlivosť,Nitriansky,Dulovce,"Materská škola - Dulovce, Podbrežná",Podbrežná 2,4
MŠ pri základnej škole,Nitriansky,Iža,"Materská škola pri ZŠ - Iža, Ďatelinová",Ďatelinová ulica 296,???
MŠ celodenná starostlivosť,Nitriansky,Kameničná,"Materská škola - Óvoda - Kameničná, Priateľstva",Priateľstva 662,3.7
MŠ celodenná starostlivosť,Nitriansky,Klížska Nemá,"MŠ s VJM - Óvoda - Klížska Nemá, Pokroková",Pokroková 216,1.9
MŠ celodenná starostlivosť,Nitriansky,Komárno,"MŠ s VJM - Óvoda - Komárno, Františkánov",Františkánov 20,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"MŠ s VJM - Óvoda - Komárno, Handlovská",Handlovská 4,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"Materská škola - Komárno, Lodná",Lodná 1,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"Materská škola - Óvoda - Komárno, Mieru",Mieru 16,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"Materská škola - Óvoda - Komárno, K.Kacza",K. Kacza 33,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"MŠ s VJM - Óvoda - Komárno, K.Kacza",K. Kacza 39,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"Materská škola - Komárno, Mederčská",Mederčská 38,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"Materská škola - Komárno, Kapitánova",Kapitánova 29,93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"Materská škola - Komárno, Nová Stráž, Dlhá","Nová Stráž, Dlhá 1",93
MŠ celodenná starostlivosť,Nitriansky,Komárno,"MŠ s VJM - Óvoda - Komárno, Nová Stráž, Dlhá","Nová Stráž, Dlhá 1",93
MŠ pri základnej škole I. st.,Nitriansky,Kravany nad Dunajom,Materská škola pri ZŠ - Kravany n.D.,Kravany nad Dunajom 143,2.6
MŠ celodenná starostlivosť,Nitriansky,Marcelová,"Materská škola - Óvoda - Marcelová, Nám.slobody",Námestie slobody 1395/11,7.7
MŠ celodenná starostlivosť,Nitriansky,Marcelová,"MŠ s VJM - Óvoda - Marcelová, Nám.slobody",Námestie slobody 1395/11,7.7
MŠ celodenná starostlivosť,Nitriansky,Martovce,MŠ s VJM - Óvoda - Martovce,Martovce 131,2
MŠ celodenná starostlivosť,Nitriansky,Moča,MŠ s VJM - Óvoda - Moča,Moča 420,2.8
MŠ celodenná starostlivosť,Nitriansky,Modrany,MŠ s VJM - Óvoda - Modrany,Modrany 498,4
MŠ celodenná starostlivosť,Nitriansky,Nesvady,"Materská škola - Óvoda - Nesvady, Sládkovičova",Sládkovičova 2,12.8
MŠ celodenná starostlivosť,Nitriansky,Nesvady,"Materská škola - Óvoda - Nesvady, Hurbanova",Hurbanova 4,12.8
MŠ celodenná starostlivosť,Nitriansky,Patince,"MŠ s VJM - Óvoda - Patince, Hlavná",Hlavná 47,2
MŠ celodenná starostlivosť,Nitriansky,Pribeta,"Materská škola - Pribeta, Kvetná",Kvetná 39,7.9
MŠ celodenná starostlivosť,Nitriansky,Radvaň nad Dunajom,MŠ s VJM - Óvoda - Radvaň n.D.,Radvaň nad Dunajom 143,2.8
MŠ celodenná starostlivosť,Nitriansky,Virt,MŠ s VJM - Óvoda - Virt,Virt 47,1.8
MŠ celodenná starostlivosť,Nitriansky,Šrobárová,"Materská škola - Šrobárová, Školská",Školská 4,2
MŠ celodenná starostlivosť,Nitriansky,Sokolce,"MŠ s VJM - Óvoda - Sokolce, Hlavná",Hlavná 31,2
MŠ celodenná starostlivosť,Nitriansky,Tôň,"MŠ s VJM - Óvoda - Tôň, Školská",Školská 30,2.8
MŠ celodenná starostlivosť,Nitriansky,Trávnik,MŠ s VJM - Óvoda - Trávnik,Trávnik 197,2
MŠ celodenná starostlivosť,Nitriansky,Veľké Kosihy,"MŠ s VJM - Óvoda - V.Kosihy, Hlavná",Hlavná 45,3
MŠ celodenná starostlivosť,Nitriansky,Bátorove Kosihy,"Materská škola - Óvoda - Bátorove Kosihy, Malá",Malá 977,8.7
MŠ celodenná starostlivosť,Nitriansky,Bátorove Kosihy,"MŠ s VJM - Óvoda - Bátorove Kosihy, Lúčky",Lúčky 598,8.7
MŠ celodenná starostlivosť,Nitriansky,Vrbová nad Váhom,"MŠ s VJM - Óvoda - Vrbová n.V., Hlavná",Hlavná 76,2
MŠ poldenná starostlivosť,Nitriansky,Bajka,Materská škola - Bajka,Bajka 54,1
MŠ celodenná starostlivosť,Nitriansky,Bátovce,Materská škola - Bátovce,Bátovce 408,3.1
MŠ celodenná starostlivosť,Nitriansky,Beša,Materská škola - Beša,Beša 88,2
MŠ celodenná starostlivosť,Nitriansky,Čajkov,Materská škola - Čajkov,Čajkov 285,2
MŠ celodenná starostlivosť,Nitriansky,Čata,"Materská škola - Óvoda - Čata, Kostolná",Kostolná 66,4
MŠ pri základnej škole,Nitriansky,Demandice,Materská škola pri ZŠ - Demandice,Demandice 45,3
MŠ poldenná starostlivosť,Nitriansky,Dolné Semerovce,MŠ s VJM - Óvoda - Dolné Semerovce,Dolné Semerovce 163,2
MŠ celodenná starostlivosť,Nitriansky,Dolný Pial,"Materská škola - Dolný Pial, Hlavná",Hlavná 59,3
MŠ celodenná starostlivosť,Nitriansky,Farná,Materská škola - Óvoda - Farná,Farná 151,3
MŠ celodenná starostlivosť,Nitriansky,Hokovce,Materská škola - Hokovce,Hokovce 77,1.8
MŠ celodenná starostlivosť,Nitriansky,Hontianska Vrbica,Materská škola - Hontianska Vrbica,Hontianska Vrbica 267,3
MŠ poldenná starostlivosť,Nitriansky,Hontianske Trsťany,Materská škola - Hontianske Trsťany,Hontianske Trsťany 55,1
MŠ celodenná starostlivosť,Nitriansky,Horné Semerovce,Materská škola - Horné Semerovce,Horné Semerovce 71,2.9
MŠ celodenná starostlivosť,Nitriansky,Horné Turovce,MŠ s VJM - Óvoda - Horné Turovce,Horné Turovce 109,2
MŠ celodenná starostlivosť,Nitriansky,Hronovce,"Materská škola - Óvoda - Hronovce, Levická c.",Levická cesta 4,4
MŠ celodenná starostlivosť,Nitriansky,Hronské Kľačany,Materská škola - Hronské Kľačany,Hronské Kľačany 319,4.5
MŠ celodenná starostlivosť,Nitriansky,Hronské Kosihy,Materská škola - Hronské Kosihy,Hronské Kosihy 189,3.1
MŠ pri základnej škole,Nitriansky,Ipeľský Sokolec,MŠ pri ZŠ s VJM - Ipeľský Sokolec,Ipeľský Sokolec 332,3.5
MŠ celodenná starostlivosť,Nitriansky,Kalná nad Hronom,"Materská škola - Kalná n.H.,  školská",Ul. školská 11,5.8
MŠ pri základnej škole,Nitriansky,Kozárovce,Materská škola pri ZŠ - Kozárovce,Kozárovce 927,7.6
MŠ celodenná starostlivosť,Nitriansky,Krškany,Materská škola - Krškany,Krškany 158,2
MŠ poldenná starostlivosť,Nitriansky,Kukučínov,Materská škola - Kukučínov,Kukučínov 18,2
MŠ poldenná starostlivosť,Nitriansky,Kuraľany,Materská škola - Kuraľany,Kuraľany 152,1.6
MŠ pri základnej škole,Nitriansky,Keť,Materská škola pri CZŠ - Keť,Keť 287,2.9
MŠ celodenná starostlivosť,Nitriansky,Levice,"Materská škola - Levice, T.Vansovej",T. Vansovej 2,107.6
MŠ celodenná starostlivosť,Nitriansky,Levice,"Materská škola - Levice, Vojenská",Vojenská 114,107.6
MŠ celodenná starostlivosť,Nitriansky,Levice,"Materská škola - Levice, Hlboká",Hlboká 1,107.6
MŠ celodenná starostlivosť,Nitriansky,Levice,"Materská škola - Levice, Perecká",Perecká 41,107.6
MŠ celodenná starostlivosť,Nitriansky,Levice,"MŠ s VJM - Óvoda - Levice,  J.Jesenského",Ul. J. Jesenského 41,107.6
MŠ celodenná starostlivosť,Nitriansky,Levice,"Materská škola - Levice, m.č.Kalinčiakovo",m. č. Kalinčiakovo 44,107.6
MŠ celodenná starostlivosť,Nitriansky,Lok,"Materská škola - Lok, Hlavná",Hlavná 10,3
MŠ celodenná starostlivosť,Nitriansky,Lontov,MŠ s VJM - Óvoda - Lontov,Lontov 40,2
MŠ celodenná starostlivosť,Nitriansky,Málaš,Materská škola - Málaš,Málaš 165,2.2
MŠ celodenná starostlivosť,Nitriansky,Malé Ludince,MŠ s VJM - Óvoda - Malé Ludince,Malé Ludince 8,1
MŠ celodenná starostlivosť,Nitriansky,Mýtne Ludany,"Materská škola - Mýtne Ludany, Školská",Školská 245/10,2.1
MŠ celodenná starostlivosť,Nitriansky,Nová Dedina,Materská škola - Nová Dedina,Nová Dedina 65,4
MŠ celodenná starostlivosť,Nitriansky,Nový Tekov,Materská škola - Nový Tekov,Nový Tekov 86,3.2
MŠ celodenná starostlivosť,Nitriansky,Nýrovce,MŠ s VJM - Óvoda - Nýrovce,Nýrovce 53,1.2
MŠ celodenná starostlivosť,Nitriansky,Pastovce,MŠ s VJM - Óvoda - Pastovce,Pastovce 244,2
MŠ celodenná starostlivosť,Nitriansky,Plášťovce,Materská škola - Óvoda - Plášťovce,Plášťovce 634,4
MŠ poldenná starostlivosť,Nitriansky,Plavé Vozokany,Materská škola - Plavé Vozokany,Plavé Vozokany 319,1.4
MŠ pri základnej škole I. st.,Nitriansky,Podlužany,Materská škola pri ZŠ - Podlužany,Podlužany 232,2.8
MŠ celodenná starostlivosť,Nitriansky,Pohronský Ruskov,"Materská škola - Óvoda - Pohronský Ruskov, Hlavná",Hlavná 89,2.1
MŠ celodenná starostlivosť,Nitriansky,Pukanec,"Materská škola - Pukanec, Záhradná",Záhradná 2,6
MŠ celodenná starostlivosť,Nitriansky,Šahy,"Materská škola - Óvoda - Šahy, Nám.M.R.Štefánika",Nám. M. R. Štefánika 14,18.2
MŠ celodenná starostlivosť,Nitriansky,Šahy,"MŠ s VJM - Óvoda - Šahy, Hviezdoslavova",Hviezdoslavova 32,18.2
MŠ celodenná starostlivosť,Nitriansky,Šahy,"Materská škola - Šahy, Hviezdoslavova",Hviezdoslavova 30,18.2
MŠ celodenná starostlivosť,Nitriansky,Šalov,MŠ s VJM - Óvoda - Šalov,Šalov 58,1.9
MŠ celodenná starostlivosť,Nitriansky,Santovka,"Materská škola - Santovka, Kúpeľná",Kúpeľná 2,2.8
MŠ celodenná starostlivosť,Nitriansky,Sazdice,MŠ s VJM - Óvoda - Sazdice,Sazdice 99,1.8
MŠ celodenná starostlivosť,Nitriansky,Starý Tekov,"Materská škola - Starý Tekov, Kováčova",Kováčova 10,4
MŠ poldenná starostlivosť,Nitriansky,Tekovský Hrádok,Materská škola - Tekovský Hrádok,Tekovský Hrádok 124,1
MŠ celodenná starostlivosť,Nitriansky,Tlmače,"Materská škola - Tlmače, Nová",Nová 2,2
MŠ celodenná starostlivosť,Nitriansky,Veľké Kozmálovce,Materská škola - V.Kozmálovce,Veľké Kozmálovce 163,2.6
MŠ celodenná starostlivosť,Nitriansky,Veľké Turovce,MŠ s VJM - Óvoda - V.Turovce,Veľké Turovce 321,2.6
MŠ celodenná starostlivosť,Nitriansky,Veľký Ďur,"Materská škola - Veľký Ďur, Hlavná",Hlavná 57,4.5
MŠ celodenná starostlivosť,Nitriansky,Vyškovce nad Ipľom,MŠ s VJM - Óvoda - Vyškovce nad Ipľom,Vyškovce nad Ipľom 282,3
MŠ celodenná starostlivosť,Nitriansky,Zbrojníky,Materská škola - Zbrojníky,Zbrojníky 177,0.7
MŠ celodenná starostlivosť,Nitriansky,Želiezovce,"Materská škola - Želiezovce, SNP",SNP 9,15.9
MŠ poldenná starostlivosť,Nitriansky,Sikenica,Materská škola - Sikenica,Sikenica - Trhyňa 72,1
MŠ celodenná starostlivosť,Nitriansky,Želiezovce,"MŠ s VJM - Óvoda - Želiezovce, SNP",SNP 9,15.9
MŠ celodenná starostlivosť,Nitriansky,Želiezovce,"Materská škola - Želiezovce, SNP",SNP 93,15.9
MŠ pri základnej škole,Nitriansky,Žemberovce,"Materská škola pri ZŠ - Žemberovce, Osloboditeľov",Osloboditeľov 30,4.8
MŠ celodenná starostlivosť,Nitriansky,Báb,Materská škola - Báb,Báb 238,3
MŠ celodenná starostlivosť,Nitriansky,Beladice,"Materská škola - Beladice, Parková",Parková 364,4
MŠ celodenná starostlivosť,Nitriansky,Beladice-Chrašťany,"Materská škola - Beladice-Chrašťany, Školská",Školská 252,4
MŠ celodenná starostlivosť,Nitriansky,Branč,"Materská škola - Branč, Púpavová",Púpavová 8,4.7
MŠ celodenná starostlivosť,Nitriansky,Čaradice,Materská škola - Čaradice,Čaradice 156,1.4
MŠ poldenná starostlivosť,Nitriansky,Choča,Materská škola - Choča,Choča 178,1.6
MŠ celodenná starostlivosť,Nitriansky,Veľké Chyndice,Materská škola - V.Chyndice,Veľké Chyndice 160,1.8
MŠ celodenná starostlivosť,Nitriansky,Čierne Kľačany,"Materská škola - Čierne Kľačany, Vozokanská",Vozokanská 13,3.4
MŠ celodenná starostlivosť,Nitriansky,Čifáre,Materská škola - Čifáre,Čifáre 137,1.7
MŠ celodenná starostlivosť,Nitriansky,Dolné Obdokovce,Materská škola - Dolné Obdokovce,Dolné Obdokovce 184,5.1
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Golianova",Golianova 1,225.4
MŠ pri základnej škole,Nitriansky,Hájske,EP Materská šk. pri ZŠ - Hájske,Hájske 410,3.6
MŠ celodenná starostlivosť,Nitriansky,Hostie,Materská škola - Hostie,Hostie 85,4.7
MŠ celodenná starostlivosť,Nitriansky,Hosťovce,Materská škola - Hosťovce,Hosťovce 224,2
MŠ poldenná starostlivosť,Nitriansky,Hruboňovo,Materská škola - Hruboňovo,Hruboňovo 131,1
MŠ pri základnej škole,Nitriansky,Jarok,"Materská škola pri ZŠ - Jarok, Školská",Školská ulica 16,5.5
MŠ celodenná starostlivosť,Nitriansky,Jedľové Kostoľany,Materská škola - Jedľové Kostoľany,Jedľové Kostoľany 75,2
MŠ celodenná starostlivosť,Nitriansky,Jelenec,"Materská škola - Jelenec, Smreková",Smreková 601,4
MŠ celodenná starostlivosť,Nitriansky,Jelšovce,Materská škola - Jelšovce,Jelšovce 352,2.9
MŠ celodenná starostlivosť,Nitriansky,Klasov,Materská škola - Klasov,Klasov 97,3.1
MŠ celodenná starostlivosť,Nitriansky,Babindol,Materská škola - Babindol,Babindol 1,1.9
MŠ poldenná starostlivosť,Nitriansky,Kostoľany pod Tribečom,"Materská škola - Kostoľany pod Tribečom, Barina",Barina 153,1
MŠ celodenná starostlivosť,Nitriansky,Ladice,Materská škola - Ladice,Ladice 323,2
MŠ celodenná starostlivosť,Nitriansky,Malý Lapáš,Materská škola - Malý Lapáš,Malý Lapáš 89,5.3
MŠ celodenná starostlivosť,Nitriansky,Horné Lefantovce,"Materská škola - Horné Lefantovce, Farská",Farská ulica 21,2
MŠ celodenná starostlivosť,Nitriansky,Dolné Lefantovce,Materská škola - Dolné Lefantovce,Dolné Lefantovce 32,2
MŠ celodenná starostlivosť,Nitriansky,Lehota,Materská škola - Lehota,Lehota 281,5.3
MŠ celodenná starostlivosť,Nitriansky,Lovce,"Materská škola - Lovce, Hlavná",Hlavná 45,2.7
MŠ poldenná starostlivosť,Nitriansky,Lúčnica nad Žitavou,Materská škola - Lúčnica n.Ž.,Lúčnica nad Žitavou 424,1
MŠ celodenná starostlivosť,Nitriansky,Machulince,"Materská škola - Machulince, Kopanická",Kopanická 287,2
MŠ celodenná starostlivosť,Nitriansky,Mankovce,Materská škola - Mankovce,Mankovce 102,2.9
MŠ poldenná starostlivosť,Nitriansky,Martin nad Žitavou,Materská škola - Martin,Martin nad Žitavou 137,1
MŠ poldenná starostlivosť,Nitriansky,Melek,Materská škola - Melek,Melek 94,1
MŠ celodenná starostlivosť,Nitriansky,Mojmírovce,Materská škola - Mojmírovce,Mojmírovce 1452,6.1
MŠ pri základnej škole I. st.,Nitriansky,Svätoplukovo,EP ZŠ s MŠ - Svätoplukovo,Svätoplukovo 331,3.8
MŠ celodenná starostlivosť,Nitriansky,Nemčiňany,Materská škola - Nemčiňany,Nemčiňany 129,2
MŠ celodenná starostlivosť,Nitriansky,Neverice,"Materská škola - Neverice, Hlavná",Hlavná 8,2.6
MŠ celodenná starostlivosť,Nitriansky,Nevidzany,Materská škola - Nevidzany,Nevidzany 1,1.7
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Ľ.Okánika",Ľudovíta Okánika 6,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Alexyho",Alexyho 26,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Vansovej",Vansovej 1376/6,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Platanová",Platanová 3,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Hospodárska",Hospodárska 7,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Piaristická",Piaristická 12,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Dolnočermánska",Dolnočermánska 57,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Rázusova",Rázusova 26,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Mostná",Mostná 1,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Staromlynská",Staromlynská 2,225.4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Belopotockého",Belopotockého 643/2,225.4
MŠ pri základnej škole,Nitriansky,Nitra,"Materská škola pri ZŠ - Nitra, Novozámocká",Novozámocká 129,6.8
MŠ celodenná starostlivosť,Nitriansky,Ivanka pri Nitre,"Materská škola - Ivanka pri Nitre, Novozámocká",Novozámocká 300,4
MŠ celodenná starostlivosť,Nitriansky,Nitra,"Materská škola - Nitra, Okružná",Okružná 1,225.4
MŠ pri základnej škole,Nitriansky,Lužianky,"Materská škola pri ZŠ - Lužianky, Sasinkova",Sasinkova 3,7.5
MŠ poldenná starostlivosť,Nitriansky,Štitáre,Materská škola - Štitáre,Štitáre 8,1.3
MŠ celodenná starostlivosť,Nitriansky,Čechynce,"Materská škola - Čechynce, Nitrianska",Nitrianska 1/80,3.8
MŠ celodenná starostlivosť,Nitriansky,Nová Ves nad Žitavou,Materská škola - N.V. n.Ž.,Nová Ves nad Žitavou 55,2.8
MŠ pri základnej škole,Nitriansky,Nové Sady,EP Materská šk. pri ZŠ - Nové Sady,Nové Sady 377,5.2
MŠ celodenná starostlivosť,Nitriansky,Čab,Materská škola - Čab,Čab 57,3
MŠ pri základnej škole,Nitriansky,Červený Hrádok,Materská škola pri ZŠ - Červený Hrádok,Červený Hrádok 235,2.5
MŠ poldenná starostlivosť,Nitriansky,Malé Vozokany,Materská škola - Malé Vozokany,Malé Vozokany 25,1
MŠ poldenná starostlivosť,Nitriansky,Veľké Vozokany,Materská škola - V.Vozokany,Veľké Vozokany 207,1.4
MŠ celodenná starostlivosť,Nitriansky,Obyce,"Materská škola - Obyce, Školská",Školská 290,3
MŠ poldenná starostlivosť,Nitriansky,Paňa,Materská škola - Paňa,Paňa 26,1
MŠ celodenná starostlivosť,Nitriansky,Podhorany,Materská škola - Podhorany,Podhorany-Sokolníky 215,3
MŠ celodenná starostlivosť,Nitriansky,Pohranice,Materská škola - Pohranice,Pohranice 444,2.9
MŠ poldenná starostlivosť,Nitriansky,Hosťová,Materská škola - Hosťová,Hosťová 121,0.9
MŠ celodenná starostlivosť,Nitriansky,Poľný Kesov,Materská škola - Poľný Kesov,Poľný Kesov 69,3
MŠ pri základnej škole,Nitriansky,Rišňovce,Materská škola pri ZŠ - Rišňovce,Rišňovce 427,6
MŠ pri základnej škole I. st.,Nitriansky,Rumanová,Materská škola pri ZŠ - Rumanová,Rumanová 308,4.8
MŠ celodenná starostlivosť,Nitriansky,Skýcov,"Materská škola - Skýcov, Školská",Školská 299,2
MŠ celodenná starostlivosť,Nitriansky,Šurianky,Materská škola - Šurianky,Šurianky 81,2.5
MŠ celodenná starostlivosť,Nitriansky,Tesárske Mlyňany,"Materská škola - Tesárske Mlyňany, Hlavná",Hlavná 1,5
MŠ celodenná starostlivosť,Nitriansky,Topoľčianky,"Materská škola - Topoľčianky, SNP",SNP 11,6
MŠ celodenná starostlivosť,Nitriansky,Topoľčianky,"Materská škola - Topoľčianky, Cintorínska",Cintorínska 35,6
MŠ celodenná starostlivosť,Nitriansky,Velčice,Materská škola - Velčice,Velčice 225,2.8
MŠ celodenná starostlivosť,Nitriansky,Veľká Dolina,Materská škola - Veľká Dolina,Veľká Dolina 282,2
MŠ celodenná starostlivosť,Nitriansky,Veľké Zálužie,"Materská škola - V.Zálužie, Podvinohrady",Podvinohrady 519,12
MŠ celodenná starostlivosť,Nitriansky,Veľký Cetín,"Materská škola - Veľký Cetín, Hlavná",Hlavná 637,3.3
MŠ poldenná starostlivosť,Nitriansky,Vieska nad Žitavou,Materská škola - Vieska n.Ž.,Vieska nad Žitavou 64,1
MŠ celodenná starostlivosť,Nitriansky,Vinodol,Materská škola - Vinodol,Vinodol 218,3.9
MŠ celodenná starostlivosť,Nitriansky,Volkovce,"Materská škola - Volkovce, Hlavná",Hlavná 10,2.2
MŠ celodenná starostlivosť,Nitriansky,Vráble,"Materská škola - Vráble, Hlavná",Hlavná 153,18.1
MŠ celodenná starostlivosť,Nitriansky,Vráble-Horný Ohaj,"Materská škola - Vráble-Horný Ohaj, Rozmarínová",Rozmarínová 15,18.1
MŠ celodenná starostlivosť,Nitriansky,Zbehy,Materská škola - Zbehy,Zbehy 148,6
MŠ celodenná starostlivosť,Nitriansky,Žikava,Materská škola - Žikava,Žikava 39,1.4
MŠ celodenná starostlivosť,Nitriansky,Zlaté Moravce,"Materská škola - Zl.Moravce, Slnečná",Slnečná 2,41.5
MŠ celodenná starostlivosť,Nitriansky,Zlaté Moravce,"Materská škola - Zl.Moravce, Štúrova",Štúrova 15,41.5
MŠ celodenná starostlivosť,Nitriansky,Zlaté Moravce-Prílepy,"Materská škola - Zl.Moravce, Parková",Parková 2,41.5
MŠ celodenná starostlivosť,Nitriansky,Žitavany,"Materská škola - Žitavany, Šimkova",Šimkova 40,5
